ID	Group_big	Group_small	Note
Mongolian_Shenyang9043	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang8881	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang8882	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang8911	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang8924	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang8928	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang8954	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang8993	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9008	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9014	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9025	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9057	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9101	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9103	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9104	All	Mongolian_Liaoning	All Populations
Mongolian_Dalian8844	All	Mongolian_Liaoning	All Populations
Mongolian_Dalian8918	All	Mongolian_Liaoning	All Populations
Mongolian_Dalian8973	All	Mongolian_Liaoning	All Populations
Mongolian_Dalian9009	All	Mongolian_Liaoning	All Populations
Mongolian_Dandong8890	All	Mongolian_Liaoning	All Populations
Mongolian_Dandong8955	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8841	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8861	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8879	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8916	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8961	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9070	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9100	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9105	All	Mongolian_Liaoning	All Populations
Mongolian_Huludao9123	All	Mongolian_Liaoning	All Populations
Mongolian_Huludao9132	All	Mongolian_Liaoning	All Populations
Mongolian_Jinzhou8892	All	Mongolian_Liaoning	All Populations
Mongolian_Shenyang8840	All	Mongolian_Liaoning	All Populations
Mongolian_Shenyang8886	All	Mongolian_Liaoning	All Populations
Mongolian_Shenyang8897	All	Mongolian_Liaoning	All Populations
Mongolian_Shenyang8953	All	Mongolian_Liaoning	All Populations
Mongolian_Shenyang9056	All	Mongolian_Liaoning	All Populations
Mongolian_Shenyang9079	All	Mongolian_Liaoning	All Populations
Mongolian_Shenyang9134	All	Mongolian_Liaoning	All Populations
Mongolian_Shenyang9144	All	Mongolian_Liaoning	All Populations
Mongolian_Anshan9115	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang8933	All	Mongolian_Liaoning	All Populations
Mongolian_Dalian8913	All	Mongolian_Liaoning	All Populations
Mongolian_Dalian8962	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8895	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8906	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8984	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8992	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9037	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9120	All	Mongolian_Liaoning	All Populations
Mongolian_Huludao9017	All	Mongolian_Liaoning	All Populations
Mongolian_Jinzhou8979	All	Mongolian_Liaoning	All Populations
Mongolian_Jinzhou9030	All	Mongolian_Liaoning	All Populations
Mongolian_Liaoyang9005	All	Mongolian_Liaoning	All Populations
Mongolian_Liaoyang9069	All	Mongolian_Liaoning	All Populations
Mongolian_Shenyang8848	All	Mongolian_Liaoning	All Populations
Mongolian_Anshan9039	All	Mongolian_Liaoning	All Populations
Mongolian_Anshan9065	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang8952	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9033	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9108	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8891	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8978	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9117	All	Mongolian_Liaoning	All Populations
Mongolian_Jinzhou8975	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang8846	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang8863	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang8893	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang8915	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang8922	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang8923	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang8932	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang8990	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang8995	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang8997	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9015	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9045	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9048	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9087	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9091	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9135	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9151	All	Mongolian_Liaoning	All Populations
Mongolian_Dalian8901	All	Mongolian_Liaoning	All Populations
Mongolian_Dalian9003	All	Mongolian_Liaoning	All Populations
Mongolian_Dalian9078	All	Mongolian_Liaoning	All Populations
Mongolian_Dandong8877	All	Mongolian_Liaoning	All Populations
Mongolian_Dandong8927	All	Mongolian_Liaoning	All Populations
Mongolian_Dandong9086	All	Mongolian_Liaoning	All Populations
Mongolian_Dandong9109	All	Mongolian_Liaoning	All Populations
Mongolian_Fushun9145	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8839	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8849	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8865	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8880	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8887	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8917	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8948	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8951	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8988	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9006	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9007	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9020	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9023	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9028	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9052	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9067	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9074	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9083	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9088	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9092	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9114	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9126	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9130	All	Mongolian_Liaoning	All Populations
Mongolian_Huludao8977	All	Mongolian_Liaoning	All Populations
Mongolian_Jinzhou8937	All	Mongolian_Liaoning	All Populations
Mongolian_Panjin8899	All	Mongolian_Liaoning	All Populations
Mongolian_Shenyang8885	All	Mongolian_Liaoning	All Populations
Mongolian_Shenyang9022	All	Mongolian_Liaoning	All Populations
Mongolian_Shenyang9044	All	Mongolian_Liaoning	All Populations
Mongolian_Shenyang9143	All	Mongolian_Liaoning	All Populations
Mongolian_Shenyang9160	All	Mongolian_Liaoning	All Populations
Mongolian_Tieling8965	All	Mongolian_Liaoning	All Populations
Mongolian_Anshan8942	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang8878	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang8946	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang8971	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang8980	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9004	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9129	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9149	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9155	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9157	All	Mongolian_Liaoning	All Populations
Mongolian_Dandong8991	All	Mongolian_Liaoning	All Populations
Mongolian_Dandong9036	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8845	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8854	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8857	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8866	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8969	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8987	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9054	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9060	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9082	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9099	All	Mongolian_Liaoning	All Populations
Mongolian_Huludao9001	All	Mongolian_Liaoning	All Populations
Mongolian_Huludao9002	All	Mongolian_Liaoning	All Populations
Mongolian_Huludao9097	All	Mongolian_Liaoning	All Populations
Mongolian_Huludao9116	All	Mongolian_Liaoning	All Populations
Mongolian_Huludao9127	All	Mongolian_Liaoning	All Populations
Mongolian_Huludao9148	All	Mongolian_Liaoning	All Populations
Mongolian_Jinzhou8888	All	Mongolian_Liaoning	All Populations
Mongolian_Jinzhou9063	All	Mongolian_Liaoning	All Populations
Mongolian_Jinzhou9090	All	Mongolian_Liaoning	All Populations
Mongolian_Liaoyang8884	All	Mongolian_Liaoning	All Populations
Mongolian_Shenyang8842	All	Mongolian_Liaoning	All Populations
Mongolian_Shenyang8949	All	Mongolian_Liaoning	All Populations
Mongolian_Shenyang8966	All	Mongolian_Liaoning	All Populations
Mongolian_Shenyang8970	All	Mongolian_Liaoning	All Populations
Mongolian_Anshan9031	All	Mongolian_Liaoning	All Populations
Mongolian_Anshan9142	All	Mongolian_Liaoning	All Populations
Mongolian_Benxi8982	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang8894	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang8912	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang8938	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9000	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9012	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9038	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9075	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9122	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9140	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9156	All	Mongolian_Liaoning	All Populations
Mongolian_Dalian9141	All	Mongolian_Liaoning	All Populations
Mongolian_Dandong9019	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8896	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8940	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8959	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8976	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8981	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8986	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8994	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9010	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9077	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9081	All	Mongolian_Liaoning	All Populations
Mongolian_Jinzhou8936	All	Mongolian_Liaoning	All Populations
Mongolian_Jinzhou9118	All	Mongolian_Liaoning	All Populations
Mongolian_Shenyang8871	All	Mongolian_Liaoning	All Populations
Mongolian_Shenyang8909	All	Mongolian_Liaoning	All Populations
Mongolian_Shenyang8926	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9152	All	Mongolian_Liaoning	All Populations
Mongolian_Dalian8864	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8964	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9024	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9047	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9049	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9076	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9113	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9131	All	Mongolian_Liaoning	All Populations
Mongolian_Jinzhou8925	All	Mongolian_Liaoning	All Populations
Mongolian_Shenyang9018	All	Mongolian_Liaoning	All Populations
Mongolian_Shenyang9085	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9089	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang8908	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang8920	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9058	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9059	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9072	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9073	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9093	All	Mongolian_Liaoning	All Populations
Mongolian_Dalian9128	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8847	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8883	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9062	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9080	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9133	All	Mongolian_Liaoning	All Populations
Mongolian_Huludao8875	All	Mongolian_Liaoning	All Populations
Mongolian_Jinzhou8929	All	Mongolian_Liaoning	All Populations
Mongolian_Shenyang8974	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9094	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9102	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang8869	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang8998	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9042	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9068	All	Mongolian_Liaoning	All Populations
Mongolian_Jinzhou8963	All	Mongolian_Liaoning	All Populations
Mongolian_Anshan8852	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang8862	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang8931	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang8958	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9016	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9124	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9154	All	Mongolian_Liaoning	All Populations
Mongolian_Dalian9119	All	Mongolian_Liaoning	All Populations
Mongolian_Fushun8867	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8851	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8855	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8898	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8919	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9011	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9111	All	Mongolian_Liaoning	All Populations
Mongolian_Shenyang8874	All	Mongolian_Liaoning	All Populations
Mongolian_Yingkou8858	All	Mongolian_Liaoning	All Populations
Mongolian_Yingkou9046	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang8907	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9071	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8872	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9051	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9055	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9064	All	Mongolian_Liaoning	All Populations
Mongolian_Jinzhou8870	All	Mongolian_Liaoning	All Populations
Mongolian_Shenyang8943	All	Mongolian_Liaoning	All Populations
Mongolian_Shenyang8957	All	Mongolian_Liaoning	All Populations
Mongolian_Dandong9125	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9136	All	Mongolian_Liaoning	All Populations
Mongolian_Huludao9147	All	Mongolian_Liaoning	All Populations
Mongolian_Jinzhou8947	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8983	All	Mongolian_Liaoning	All Populations
Mongolian_Tieling8868	All	Mongolian_Liaoning	All Populations
Mongolian_Huludao9035	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang8856	All	Mongolian_Liaoning	All Populations
Mongolian_Dandong8910	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8905	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9034	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9066	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9096	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9137	All	Mongolian_Liaoning	All Populations
Mongolian_Huludao8850	All	Mongolian_Liaoning	All Populations
Mongolian_Shenyang9026	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9053	All	Mongolian_Liaoning	All Populations
Mongolian_Tieling8996	All	Mongolian_Liaoning	All Populations
Mongolian_Shenyang8873	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8935	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang8944	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin8972	All	Mongolian_Liaoning	All Populations
Mongolian_Shenyang8900	All	Mongolian_Liaoning	All Populations
Mongolian_Shenyang9098	All	Mongolian_Liaoning	All Populations
Mongolian_Tieling8956	All	Mongolian_Liaoning	All Populations
Mongolian_Benxi8853	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang8903	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang8941	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang8968	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9032	All	Mongolian_Liaoning	All Populations
Mongolian_Chaoyang9110	All	Mongolian_Liaoning	All Populations
Mongolian_Fushun8934	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9050	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9138	All	Mongolian_Liaoning	All Populations
Mongolian_Fuxin9159	All	Mongolian_Liaoning	All Populations
Mongolian_Liaoyuan8758	All	Mongolian_Jilin	All Populations
Mongolian_Baicheng8792	All	Mongolian_Jilin	All Populations
Mongolian_Baicheng8802	All	Mongolian_Jilin	All Populations
Mongolian_Baicheng8805	All	Mongolian_Jilin	All Populations
Mongolian_Baishan8778	All	Mongolian_Jilin	All Populations
Mongolian_Changchun8801	All	Mongolian_Jilin	All Populations
Mongolian_Songyuan8773	All	Mongolian_Jilin	All Populations
Mongolian_Songyuan8776	All	Mongolian_Jilin	All Populations
Mongolian_Songyuan8786	All	Mongolian_Jilin	All Populations
Mongolian_Songyuan8804	All	Mongolian_Jilin	All Populations
Mongolian_Jilin8823	All	Mongolian_Jilin	All Populations
Mongolian_Liaoyuan8814	All	Mongolian_Jilin	All Populations
Mongolian_Baicheng8784	All	Mongolian_Jilin	All Populations
Mongolian_Baicheng8803	All	Mongolian_Jilin	All Populations
Mongolian_Changchun8771	All	Mongolian_Jilin	All Populations
Mongolian_Jilin8791	All	Mongolian_Jilin	All Populations
Mongolian_Siping8806	All	Mongolian_Jilin	All Populations
Mongolian_Baicheng8766	All	Mongolian_Jilin	All Populations
Mongolian_Baicheng8795	All	Mongolian_Jilin	All Populations
Mongolian_Baicheng8798	All	Mongolian_Jilin	All Populations
Mongolian_Baicheng8829	All	Mongolian_Jilin	All Populations
Mongolian_Songyuan8761	All	Mongolian_Jilin	All Populations
Mongolian_Songyuan8788	All	Mongolian_Jilin	All Populations
Mongolian_Songyuan8789	All	Mongolian_Jilin	All Populations
Mongolian_Baicheng8777	All	Mongolian_Jilin	All Populations
Mongolian_Baicheng8794	All	Mongolian_Jilin	All Populations
Mongolian_Baicheng8796	All	Mongolian_Jilin	All Populations
Mongolian_Baicheng8811	All	Mongolian_Jilin	All Populations
Mongolian_Baicheng8817	All	Mongolian_Jilin	All Populations
Mongolian_Changchun8815	All	Mongolian_Jilin	All Populations
Mongolian_Jilin8774	All	Mongolian_Jilin	All Populations
Mongolian_Siping8797	All	Mongolian_Jilin	All Populations
Mongolian_Siping8821	All	Mongolian_Jilin	All Populations
Mongolian_Songyuan8757	All	Mongolian_Jilin	All Populations
Mongolian_Songyuan8764	All	Mongolian_Jilin	All Populations
Mongolian_Songyuan8775	All	Mongolian_Jilin	All Populations
